bar_start_utc,bar_start_kst,open,high,low,close,volume,ma20,ma50,ma200,rsi14,atr14,vol_index
2026-03-30 02:00,2026-03-30 11:00,174100.0,174600.0,172500.0,173900.0,2336158,181307.5,190490.0,187328.25,36.3,3571.12,
2026-03-30 03:00,2026-03-30 12:00,174000.0,175900.0,173700.0,175600.0,2490738,180342.5,189902.0,187394.75,39.8,3473.18,
2026-03-30 04:00,2026-03-30 13:00,175600.0,176300.0,174900.0,175900.0,2086351,179535.0,189330.0,187473.25,40.4,3325.1,
2026-03-30 05:00,2026-03-30 14:00,175900.0,176650.0,175000.0,175700.0,2543866,178735.0,188739.0,187558.75,40.1,3205.45,
2026-03-31 00:00,2026-03-31 09:00,170000.0,172000.0,167500.0,170700.0,10982077,177680.0,188033.0,187606.25,33.6,3562.2,
2026-03-31 01:00,2026-03-31 10:00,170800.0,174700.0,169000.0,173400.0,5771449,176845.0,187341.0,187676.75,39.3,3714.9,
2026-03-31 02:00,2026-03-31 11:00,173500.0,173500.0,171100.0,171400.0,2784222,176225.0,186764.0,187757.25,36.8,3620.98,
2026-03-31 03:00,2026-03-31 12:00,171400.0,172400.0,169000.0,169000.0,2844529,175565.0,186104.0,187821.25,33.9,3605.2,
2026-03-31 04:00,2026-03-31 13:00,169100.0,170000.0,168100.0,168500.0,3166659,174990.0,185384.0,187875.25,33.4,3483.4,
2026-03-31 05:00,2026-03-31 14:00,168500.0,169900.0,167700.0,168900.0,4341990,174300.0,184687.0,187928.75,34.3,3391.73,
2026-04-01 00:00,2026-04-01 09:00,179000.0,180900.0,178000.0,180300.0,7989224,174235.0,184268.0,188051.25,54.5,4006.6,
2026-04-01 01:00,2026-04-01 10:00,180250.0,182400.0,178400.0,182300.0,3836355,174340.0,183914.0,188166.75,57.0,4006.13,
2026-04-01 02:00,2026-04-01 11:00,182300.0,184400.0,182200.0,184200.0,3272783,174945.0,183598.0,188250.5,59.2,3877.12,
2026-04-01 03:00,2026-04-01 12:00,184300.0,186400.0,184100.0,184800.0,3158107,175485.0,183284.0,188340.0,60.0,3764.47,
2026-04-01 04:00,2026-04-01 13:00,184900.0,188900.0,184800.0,188100.0,3527008,176215.0,183036.0,188449.0,63.8,3788.44,
2026-04-01 05:00,2026-04-01 14:00,188000.0,190800.0,187700.0,189250.0,5832492,176872.5,182821.0,188563.25,65.0,3739.26,
2026-04-02 00:00,2026-04-02 09:00,192600.0,193600.0,188600.0,191700.0,7614689,177477.5,182663.0,188689.25,67.6,3829.32,
2026-04-02 01:00,2026-04-02 10:00,191700.0,191850.0,178800.0,181500.0,13200387,177597.5,182297.0,188764.25,50.9,4487.94,
2026-04-02 02:00,2026-04-02 11:00,181500.0,181500.0,177300.0,179600.0,4875288,177942.5,182155.0,188826.75,48.5,4467.37,
2026-04-02 03:00,2026-04-02 12:00,179600.0,180400.0,178000.0,178200.0,2515175,178147.5,181917.0,188884.25,46.7,4319.7,
2026-04-02 04:00,2026-04-02 13:00,178200.0,179900.0,177900.0,179100.0,2324356,178407.5,181731.0,188945.75,48.0,4154.01,
2026-04-02 05:00,2026-04-02 14:00,179200.0,179600.0,175000.0,175400.0,4347050,178397.5,181487.0,188989.25,43.3,4185.86,
2026-04-03 00:00,2026-04-03 09:00,184200.0,187200.0,183600.0,186800.0,7061605,178942.5,181463.0,189088.75,57.2,4729.73,
2026-04-03 01:00,2026-04-03 10:00,186900.0,186900.0,183500.0,183800.0,2341245,179347.5,181389.0,189173.25,53.5,4634.75,
2026-04-03 02:00,2026-04-03 11:00,183900.0,184700.0,182700.0,184100.0,2094058,180017.5,181289.0,189271.75,53.8,4446.55,
2026-04-03 03:00,2026-04-03 12:00,184200.0,185800.0,184000.0,185700.0,1724344,180632.5,181269.0,189370.25,55.6,4257.51,
2026-04-03 04:00,2026-04-03 13:00,185700.0,185900.0,184900.0,185800.0,1945796,181352.5,181221.0,189466.75,55.7,4024.83,
2026-04-03 05:00,2026-04-03 14:00,185800.0,187000.0,185100.0,186700.0,3096391,182237.5,181161.0,189563.75,56.8,3873.06,
2026-04-06 00:00,2026-04-06 09:00,190900.0,193600.0,190100.0,192200.0,0,183422.5,181208.0,189686.75,62.7,4089.27,
2026-04-06 01:00,2026-04-06 10:00,192100.0,192800.0,190900.0,191400.0,2386404,184547.5,181246.0,189806.25,61.4,3932.89,
2026-04-06 02:00,2026-04-06 11:00,191400.0,194600.0,191300.0,192900.0,4112513,185177.5,181182.0,189897.75,63.0,3887.69,
2026-04-06 03:00,2026-04-06 12:00,192800.0,193300.0,190900.0,191700.0,2174867,185647.5,181118.0,189959.25,60.8,3781.42,
2026-04-06 04:00,2026-04-06 13:00,191700.0,192500.0,191300.0,192100.0,1841669,186042.5,181119.0,190033.25,61.3,3597.04,
2026-04-06 05:00,2026-04-06 14:00,192100.0,192900.0,191700.0,192200.0,1929163,186412.5,181129.0,190104.25,61.4,3425.82,
2026-04-07 00:00,2026-04-07 09:00,202000.0,202500.0,196700.0,196800.0,9960059,186847.5,181229.0,190206.25,66.8,3916.83,
2026-04-07 01:00,2026-04-07 10:00,196800.0,197300.0,192900.0,193600.0,6434365,187065.0,181299.0,190283.25,60.5,3951.34,
2026-04-07 02:00,2026-04-07 11:00,193600.0,195200.0,192400.0,194600.0,3546490,187210.0,181515.0,190357.25,61.7,3869.11,
2026-04-07 03:00,2026-04-07 12:00,194600.0,195000.0,193300.0,193500.0,1643413,187810.0,181741.0,190421.75,59.5,3714.17,
2026-04-07 04:00,2026-04-07 13:00,193500.0,195150.0,192800.0,194300.0,2632769,188545.0,182027.0,190493.75,60.6,3616.73,
2026-04-07 05:00,2026-04-07 14:00,194400.0,196300.0,193700.0,195900.0,2456967,189430.0,182291.0,190568.75,62.8,3544.11,
2026-04-08 00:00,2026-04-08 09:00,214000.0,214500.0,207500.0,209250.0,12183685,190937.5,182844.0,190693.25,75.0,4619.53,
2026-04-08 01:00,2026-04-08 10:00,209500.0,211000.0,208500.0,209750.0,4321380,192655.0,183435.0,190835.5,75.3,4468.13,
2026-04-08 02:00,2026-04-08 11:00,209750.0,211000.0,209500.0,210000.0,3157078,193815.0,184193.0,190934.5,75.5,4256.12,
2026-04-08 03:00,2026-04-08 12:00,210250.0,211000.0,209500.0,211000.0,2442385,195175.0,184933.0,191045.0,76.2,4059.26,
2026-04-08 04:00,2026-04-08 13:00,211000.0,214500.0,210500.0,214000.0,5587190,196670.0,185743.0,191170.0,78.3,4055.02,
2026-04-08 05:00,2026-04-08 14:00,214000.0,214250.0,209500.0,210250.0,4957881,197897.5,186426.0,191276.25,70.1,4104.66,
2026-04-09 00:00,2026-04-09 09:00,207000.0,207500.0,204500.0,205000.0,6777801,198857.5,186934.0,191359.25,60.6,4222.19,
2026-04-09 01:00,2026-04-09 10:00,205250.0,206000.0,202500.0,204500.0,4658079,199747.5,187442.0,191437.25,59.8,4170.6,
2026-04-09 02:00,2026-04-09 11:00,204250.0,205500.0,204000.0,204500.0,2299150,200362.5,188078.0,191511.25,59.8,3979.85,
2026-04-09 03:00,2026-04-09 12:00,204500.0,205000.0,203000.0,203000.0,2288204,200942.5,188656.0,191576.25,57.1,3838.43,
2026-04-09 04:00,2026-04-09 13:00,203000.0,204000.0,202000.0,203000.0,2644247,201447.5,189238.0,191643.75,57.1,3707.11,
2026-04-09 05:00,2026-04-09 14:00,203000.0,205000.0,202500.0,204000.0,2974420,202062.5,189806.0,191716.75,58.5,3620.89,
2026-04-10 00:00,2026-04-10 09:00,208500.0,209500.0,206000.0,208750.0,4784877,202895.0,190463.0,191813.0,64.7,3755.11,
2026-04-10 01:00,2026-04-10 10:00,209000.0,211000.0,208500.0,209000.0,3403880,203735.0,191129.0,191908.0,65.0,3665.46,
2026-04-10 02:00,2026-04-10 11:00,208750.0,210000.0,207500.0,208000.0,1845486,204295.0,191875.0,191970.25,62.7,3582.21,
2026-04-10 03:00,2026-04-10 12:00,208000.0,208500.0,207500.0,207750.0,1455764,205002.5,192562.0,192038.5,62.1,3397.77,
2026-04-10 04:00,2026-04-10 13:00,207750.0,208500.0,207000.0,207000.0,1761195,205622.5,193274.0,192104.0,60.3,3262.22,
2026-04-10 05:00,2026-04-10 14:00,207500.0,208000.0,206000.0,206500.0,2079727,206272.5,194024.0,192175.0,59.1,3172.06,
2026-04-13 00:00,2026-04-13 09:00,198200.0,203000.0,198200.0,202500.0,0,206682.5,194704.0,192227.5,50.3,3538.34,
2026-04-13 01:00,2026-04-13 10:00,202250.0,203000.0,201000.0,202000.0,2052898,206987.5,195366.0,192274.0,49.3,3428.46,
2026-04-13 02:00,2026-04-13 11:00,201750.0,202000.0,200000.0,201000.0,1855864,206575.0,195780.0,192308.5,47.3,3326.42,
2026-04-13 03:00,2026-04-13 12:00,201250.0,201500.0,200000.0,200500.0,1456122,206112.5,196144.0,192328.5,46.3,3195.97,
2026-04-13 04:00,2026-04-13 13:00,200500.0,202500.0,200000.0,202500.0,2134852,205737.5,196510.0,192349.5,50.8,3146.25,
2026-04-13 05:00,2026-04-13 14:00,202000.0,202500.0,201000.0,201000.0,1871885,205237.5,196834.0,192355.0,47.6,3028.66,
2026-04-14 00:00,2026-04-14 09:00,208000.0,208500.0,205500.0,207000.0,6418183,204887.5,197212.0,192391.5,58.9,3348.05,
2026-04-14 01:00,2026-04-14 10:00,207250.0,209000.0,206500.0,208500.0,3721911,204800.0,197597.0,192435.5,61.1,3287.47,
2026-04-14 02:00,2026-04-14 11:00,208000.0,209000.0,207500.0,208750.0,2582477,204987.5,197938.0,192471.75,61.5,3159.79,
2026-04-14 03:00,2026-04-14 12:00,208750.0,210000.0,208500.0,208750.0,2691274,205200.0,198483.0,192498.0,61.5,3041.24,
2026-04-14 04:00,2026-04-14 13:00,208750.0,210000.0,208500.0,208500.0,2597201,205400.0,199061.0,192513.0,60.8,2931.15,
2026-04-14 05:00,2026-04-14 14:00,208750.0,209000.0,207000.0,207000.0,2394714,205600.0,199637.0,192528.0,56.7,2864.64,
2026-04-15 00:00,2026-04-15 09:00,215000.0,215000.0,213000.0,213750.0,6060414,206137.5,200330.0,192566.75,67.4,3231.45,
2026-04-15 01:00,2026-04-15 10:00,214000.0,215500.0,213500.0,214750.0,3648138,206675.0,201117.0,192625.5,68.6,3143.49,
2026-04-15 02:00,2026-04-15 11:00,214500.0,215000.0,213500.0,214750.0,2068807,206975.0,201676.0,192625.5,68.6,3026.1,
2026-04-15 03:00,2026-04-15 12:00,214750.0,215000.0,214000.0,214500.0,1762319,207250.0,202290.0,192625.5,67.9,2881.38,
2026-04-15 04:00,2026-04-15 13:00,214500.0,215000.0,213500.0,214000.0,2557688,207550.0,202888.0,192616.75,66.3,2782.71,
2026-04-15 05:00,2026-04-15 14:00,213750.0,214500.0,210000.0,212000.0,4801749,207762.5,203414.0,192604.25,60.4,2905.37,
2026-04-16 00:00,2026-04-16 09:00,212000.0,215000.0,210500.0,214750.0,4803536,208150.0,203993.0,192608.0,65.0,3019.27,
2026-04-16 01:00,2026-04-16 10:00,214750.0,217000.0,214000.0,216500.0,3779195,208650.0,204589.0,192610.5,67.6,3017.9,
2026-04-16 02:00,2026-04-16 11:00,216500.0,218000.0,216500.0,217000.0,3311669,209375.0,205085.0,192620.5,68.4,2909.47,
2026-04-16 03:00,2026-04-16 12:00,217500.0,217500.0,216000.0,216500.0,1892327,210100.0,205587.0,192639.25,66.7,2808.8,
2026-04-16 04:00,2026-04-16 13:00,216750.0,217000.0,215000.0,215750.0,2045270,210837.5,206044.0,192625.5,64.3,2751.03,
2026-04-16 05:00,2026-04-16 14:00,215750.0,217500.0,215000.0,217000.0,2588247,211662.5,206550.0,192623.0,66.5,2733.1,
2026-04-17 00:00,2026-04-17 09:00,217000.0,218000.0,215500.0,216750.0,3949587,212375.0,207043.0,192620.5,65.6,2716.45,
2026-04-17 01:00,2026-04-17 10:00,217000.0,218000.0,216500.0,217750.0,1680834,213212.5,207554.0,192615.5,67.5,2629.56,
2026-04-17 02:00,2026-04-17 11:00,217750.0,218000.0,216000.0,216500.0,1834421,213687.5,207948.0,192638.0,62.9,2584.59,
2026-04-17 03:00,2026-04-17 12:00,216500.0,217000.0,215000.0,215500.0,1932398,214037.5,208386.0,192675.5,59.5,2542.83,
2026-04-17 04:00,2026-04-17 13:00,215250.0,217250.0,215000.0,216500.0,2042538,214425.0,208824.0,192738.0,61.8,2521.92,
2026-04-17 05:00,2026-04-17 14:00,216750.0,217000.0,215500.0,216500.0,1988861,214812.5,209284.0,192806.75,61.8,2448.92,
2026-04-21 00:00,2026-04-21 09:00,218000.0,220000.0,217500.0,218500.0,4612473,215312.5,209768.0,192911.75,66.1,2524.0,
2026-04-21 01:00,2026-04-21 10:00,218750.0,219500.0,216000.0,216750.0,3047485,215800.0,210185.0,193015.5,59.7,2593.71,
2026-04-21 02:00,2026-04-21 11:00,216500.0,218000.0,216000.0,217750.0,1581785,216000.0,210355.0,193154.25,62.0,2551.31,
2026-04-21 03:00,2026-04-21 12:00,217750.0,218000.0,217000.0,218000.0,1502154,216162.5,210520.0,193319.75,62.5,2440.5,
2026-04-21 04:00,2026-04-21 13:00,218000.0,218500.0,217500.0,218250.0,1448067,216337.5,210685.0,193519.0,63.1,2337.61,
2026-04-21 05:00,2026-04-21 14:00,218000.0,219000.0,217500.0,218750.0,1949545,216550.0,210840.0,193707.25,64.4,2277.78,
2026-04-22 00:00,2026-04-22 09:00,218500.0,222500.0,217500.0,218000.0,5574370,216750.0,210920.0,193916.25,61.1,2472.22,
2026-04-22 01:00,2026-04-22 10:00,218000.0,218500.0,215500.0,217000.0,3184979,217000.0,211055.0,194118.75,57.0,2509.92,
2026-04-22 02:00,2026-04-22 11:00,217000.0,218000.0,216500.0,217000.0,1401097,217112.5,211295.0,194220.25,57.0,2437.78,
2026-04-22 03:00,2026-04-22 12:00,217250.0,218000.0,217000.0,217250.0,1047442,217150.0,211550.0,194350.0,57.8,2335.08,
2026-04-22 04:00,2026-04-22 13:00,217500.0,218000.0,216000.0,216000.0,1824792,217100.0,211780.0,194467.5,52.4,2311.15,
2026-04-22 05:00,2026-04-22 14:00,216000.0,218500.0,216000.0,218500.0,1963676,217200.0,212090.0,194612.5,60.4,2324.64,
2026-04-23 00:00,2026-04-23 09:00,223000.0,229000.0,222000.0,228750.0,11573939,217850.0,212605.0,194791.75,77.3,2908.59,
2026-04-23 01:00,2026-04-23 10:00,228750.0,229500.0,225000.0,225500.0,5202557,218275.0,213035.0,194954.25,67.5,3022.26,
2026-04-23 02:00,2026-04-23 11:00,225500.0,225750.0,221000.0,221000.0,3760818,218487.5,213280.0,195130.75,56.7,3145.67,
2026-04-23 03:00,2026-04-23 12:00,221250.0,221500.0,216000.0,219750.0,4724783,218587.5,213495.0,195304.0,54.1,3313.84,
2026-04-23 04:00,2026-04-23 13:00,220000.0,223000.0,218500.0,222500.0,2870036,218887.5,213785.0,195491.0,58.6,3398.57,
2026-04-23 05:00,2026-04-23 14:00,222500.0,225000.0,222000.0,224750.0,2810836,219350.0,214125.0,195681.75,61.9,3370.1,
2026-04-24 00:00,2026-04-24 09:00,224000.0,225000.0,220000.0,220750.0,5578280,219562.5,214400.0,195857.0,53.7,3486.52,
2026-04-24 01:00,2026-04-24 10:00,220500.0,221000.0,219000.0,220750.0,3564983,219775.0,214685.0,196017.25,53.7,3380.34,
2026-04-24 02:00,2026-04-24 11:00,220500.0,220500.0,219000.0,219500.0,2044358,219825.0,215025.0,196259.25,51.3,3263.89,
2026-04-24 03:00,2026-04-24 12:00,219500.0,220000.0,217000.0,217000.0,2112362,219837.5,215325.0,196497.75,46.7,3245.04,
2026-04-24 04:00,2026-04-24 13:00,217250.0,219500.0,216500.0,219000.0,2579930,219900.0,215685.0,196737.75,50.5,3227.53,
2026-04-24 05:00,2026-04-24 14:00,219000.0,219500.0,218500.0,219500.0,1602346,219975.0,216065.0,196988.25,51.5,3068.42,
2026-04-27 00:00,2026-04-27 09:00,220000.0,223000.0,218500.0,222500.0,0,220187.5,216465.0,197262.75,56.7,3170.68,
2026-04-27 01:00,2026-04-27 10:00,222750.0,224000.0,220500.0,223250.0,3357179,220412.5,216910.0,197514.5,57.9,3194.2,
2026-04-27 02:00,2026-04-27 11:00,223250.0,226000.0,223000.0,224500.0,3784306,220737.5,217260.0,197689.5,60.0,3180.33,
2026-04-27 03:00,2026-04-27 12:00,225000.0,225500.0,224000.0,225500.0,2002366,221162.5,217600.0,197864.5,61.6,3060.31,
2026-04-27 04:00,2026-04-27 13:00,225250.0,226000.0,224000.0,225000.0,2809534,221562.5,217925.0,198055.0,60.3,2984.57,
2026-04-27 05:00,2026-04-27 14:00,224750.0,225500.0,223000.0,223500.0,2627120,221875.0,218220.0,198244.5,56.4,2949.96,
2026-04-28 00:00,2026-04-28 09:00,224000.0,226000.0,221500.0,225250.0,5181865,222337.5,218555.0,198434.75,59.7,3060.68,
2026-04-28 01:00,2026-04-28 10:00,225500.0,226000.0,222500.0,222500.0,3172096,222537.5,218865.0,198607.25,53.0,3092.06,
2026-04-28 02:00,2026-04-28 11:00,222500.0,223500.0,221500.0,221750.0,2463572,222187.5,219025.0,198759.75,51.3,3014.05,
2026-04-28 03:00,2026-04-28 12:00,221750.0,224000.0,221500.0,223000.0,1537545,222062.5,219190.0,198911.25,53.9,2977.33,
2026-04-28 04:00,2026-04-28 13:00,223000.0,223500.0,222500.0,223250.0,1634927,222175.0,219360.0,199062.5,54.5,2836.1,
2026-04-28 05:00,2026-04-28 14:00,223000.0,223500.0,222000.0,223000.0,2090909,222337.5,219530.0,199212.0,53.8,2740.66,
2026-04-29 00:00,2026-04-29 09:00,219500.0,222000.0,218500.0,221000.0,3781990,222262.5,219670.0,199345.5,48.7,2866.33,
2026-04-29 01:00,2026-04-29 10:00,220500.0,221000.0,218500.0,221000.0,2217142,222075.0,219850.0,199508.0,48.7,2840.16,
2026-04-29 02:00,2026-04-29 11:00,220750.0,221000.0,219500.0,220000.0,1487274,222037.5,219955.0,199662.0,46.1,2744.44,
2026-04-29 03:00,2026-04-29 12:00,220000.0,222000.0,220000.0,221250.0,1640929,222062.5,220050.0,199828.75,49.7,2691.26,
2026-04-29 04:00,2026-04-29 13:00,221250.0,228000.0,221000.0,226500.0,5708725,222412.5,220240.0,200028.25,61.2,2999.03,
2026-04-29 05:00,2026-04-29 14:00,226500.0,227500.0,224500.0,226750.0,3165920,222900.0,220445.0,200228.0,61.7,2999.1,
2026-04-30 00:00,2026-04-30 09:00,228500.0,230000.0,225500.0,226500.0,6079412,223275.0,220660.0,200427.0,60.9,3106.31,
2026-04-30 01:00,2026-04-30 10:00,226250.0,227000.0,224500.0,226500.0,2156831,223625.0,220850.0,200624.0,60.9,3063.0,
2026-04-30 02:00,2026-04-30 11:00,226750.0,227000.0,224000.0,224500.0,1916674,223725.0,221005.0,200833.5,54.6,3058.5,
2026-04-30 03:00,2026-04-30 12:00,224500.0,225500.0,224000.0,224750.0,1149639,223800.0,221145.0,201029.75,55.3,2947.18,
2026-04-30 04:00,2026-04-30 13:00,225000.0,225000.0,221000.0,222000.0,2836252,223675.0,221255.0,201218.75,47.6,3022.38,
2026-04-30 05:00,2026-04-30 14:00,221750.0,224000.0,221750.0,223000.0,2053040,223550.0,221405.0,201411.25,50.3,2967.21,
2026-05-04 00:00,2026-05-04 09:00,228000.0,228000.0,224000.0,225250.0,0,223562.5,221580.0,201621.5,55.8,3112.41,
2026-05-04 01:00,2026-05-04 10:00,225250.0,229000.0,224500.0,228250.0,5120088,223800.0,221815.0,201841.75,61.9,3211.52,
2026-05-04 02:00,2026-05-04 11:00,228250.0,231000.0,227500.0,228500.0,6155532,223962.5,222015.0,202051.25,62.4,3232.13,
2026-05-04 03:00,2026-05-04 12:00,228750.0,230000.0,227500.0,230000.0,2800965,224337.5,222280.0,202272.25,65.1,3179.83,
2026-05-04 04:00,2026-05-04 13:00,230000.0,230500.0,229000.0,230500.0,3118647,224775.0,222535.0,202501.5,66.0,3059.84,
2026-05-04 05:00,2026-05-04 14:00,230250.0,232000.0,230000.0,231500.0,4762779,225200.0,222805.0,202729.0,67.8,2984.14,
2026-05-06 00:00,2026-05-06 09:00,254000.0,261500.0,251000.0,261000.0,0,227087.5,223660.0,203103.5,87.9,4913.85,
2026-05-06 01:00,2026-05-06 10:00,260750.0,261500.0,257000.0,260500.0,5068300,228962.5,224495.0,203462.0,86.9,4884.29,
2026-05-06 02:00,2026-05-06 11:00,260500.0,263000.0,259500.0,262500.0,4383479,231037.5,225385.0,203794.5,87.5,4785.41,
2026-05-06 03:00,2026-05-06 12:00,262500.0,270000.0,262000.0,266000.0,6388502,233287.5,226365.0,204140.0,88.5,5015.02,
2026-05-06 04:00,2026-05-06 13:00,266250.0,269000.0,265500.0,265500.0,3730312,235562.5,227335.0,204484.5,87.4,4906.81,
2026-05-06 05:00,2026-05-06 14:00,265500.0,268500.0,264000.0,268250.0,4599355,237912.5,228355.0,204844.25,88.3,4877.75,
2026-05-07 00:00,2026-05-07 09:00,272000.0,277000.0,260500.0,263500.0,16726770,239762.5,229305.0,205180.25,78.5,5707.91,
2026-05-07 01:00,2026-05-07 10:00,263500.0,268500.0,260000.0,267250.0,5080153,241787.5,230280.0,205539.5,80.3,5907.34,
2026-05-07 02:00,2026-05-07 11:00,267500.0,269500.0,264500.0,265750.0,3542181,243750.0,231020.0,205838.25,77.4,5842.53,
2026-05-07 03:00,2026-05-07 12:00,265500.0,267500.0,263000.0,266000.0,2696880,245725.0,231830.0,206143.25,77.6,5746.64,
2026-05-07 04:00,2026-05-07 13:00,266000.0,266500.0,264500.0,266000.0,3121087,247800.0,232730.0,206450.75,77.6,5479.02,
2026-05-07 05:00,2026-05-07 14:00,266000.0,274000.0,265750.0,271500.0,5147622,250137.5,233765.0,206782.0,80.7,5676.95,
2026-05-08 00:00,2026-05-08 09:00,260000.0,266000.0,260000.0,266000.0,8060336,252337.5,234635.0,207082.0,70.1,6092.88,
2026-05-08 01:00,2026-05-08 10:00,266000.0,268500.0,263000.0,263250.0,3958493,254350.0,235405.0,207358.25,65.5,6050.53,
2026-05-08 02:00,2026-05-08 11:00,263000.0,264500.0,262000.0,264000.0,3117073,256287.5,236270.0,207677.0,66.1,5796.92,
2026-05-08 03:00,2026-05-08 12:00,263750.0,266000.0,263000.0,265750.0,2275537,258162.5,237170.0,207995.75,67.7,5597.14,
2026-05-08 04:00,2026-05-08 13:00,265500.0,267000.0,264500.0,266000.0,2178904,260037.5,238100.0,208303.25,67.9,5375.92,
2026-05-08 05:00,2026-05-08 14:00,266000.0,270000.0,265500.0,268500.0,2930240,261962.5,239130.0,208627.0,70.2,5313.35,
2026-05-11 00:00,2026-05-11 09:00,284500.0,288500.0,282000.0,283500.0,0,264612.5,240420.0,209038.25,79.4,6362.4,
2026-05-11 01:00,2026-05-11 10:00,283500.0,288000.0,280000.0,287750.0,6463519,267425.0,241785.0,209477.0,81.2,6479.37,
2026-05-11 02:00,2026-05-11 11:00,287750.0,288000.0,282500.0,284500.0,3264377,268600.0,243025.0,209899.5,75.8,6409.42,
2026-05-11 03:00,2026-05-11 12:00,284500.0,286000.0,283000.0,286000.0,2381087,269875.0,244280.0,210327.0,76.6,6165.89,
2026-05-11 04:00,2026-05-11 13:00,285500.0,287500.0,284500.0,287250.0,2875587,271112.5,245535.0,210760.75,77.2,5939.75,
2026-05-11 05:00,2026-05-11 14:00,287250.0,288000.0,284000.0,284250.0,4317912,272025.0,246710.0,211182.0,72.0,5801.2,
2026-05-12 00:00,2026-05-12 09:00,290000.0,291500.0,284500.0,286500.0,8286695,273075.0,247940.0,211616.5,73.5,5904.68,
2026-05-12 01:00,2026-05-12 10:00,286500.0,287500.0,266000.0,272500.0,11574847,273287.5,248920.0,211980.0,54.6,7018.63,
2026-05-12 02:00,2026-05-12 11:00,272500.0,282500.0,271000.0,282500.0,4939104,274237.5,250065.0,212459.0,62.1,7338.73,
2026-05-12 03:00,2026-05-12 12:00,282500.0,283000.0,276500.0,276500.0,2413834,274700.0,251145.0,212891.0,56.1,7278.82,
2026-05-12 04:00,2026-05-12 13:00,276250.0,278000.0,272000.0,272750.0,3647294,275050.0,252165.0,213312.75,52.7,7187.48,
2026-05-12 05:00,2026-05-12 14:00,272750.0,279000.0,271500.0,278000.0,4594241,275650.0,253265.0,213764.75,56.7,7209.8,
2026-05-13 00:00,2026-05-13 09:00,264000.0,269500.0,262000.0,269000.0,10727283,275800.0,254180.0,214169.75,49.0,7837.67,
2026-05-13 01:00,2026-05-13 10:00,269250.0,282000.0,268500.0,278750.0,7180524,276162.5,255295.0,214626.0,56.0,8242.12,
2026-05-13 02:00,2026-05-13 11:00,278750.0,281000.0,276000.0,278000.0,2955802,276762.5,256435.0,215070.5,55.3,8010.54,
2026-05-13 03:00,2026-05-13 12:00,278000.0,282000.0,277000.0,281500.0,2369756,277675.0,257645.0,215544.5,57.7,7795.51,
2026-05-13 04:00,2026-05-13 13:00,281750.0,285000.0,281000.0,281750.0,4555839,278562.5,258880.0,216012.25,57.9,7524.4,
2026-05-13 05:00,2026-05-13 14:00,281500.0,285500.0,279500.0,284750.0,4175579,279512.5,260150.0,216487.5,60.0,7415.51,
2026-05-14 00:00,2026-05-14 09:00,282000.0,299500.0,282000.0,299500.0,13018332,281187.5,261610.0,217035.75,68.3,8135.83,
2026-05-14 01:00,2026-05-14 10:00,299500.0,299500.0,292500.0,292500.0,5381678,282387.5,262925.0,217550.75,61.7,8054.7,
2026-05-14 02:00,2026-05-14 11:00,292500.0,295000.0,288500.0,289000.0,4290525,282662.5,264175.0,218015.25,58.7,7943.65,
2026-05-14 03:00,2026-05-14 12:00,289250.0,293500.0,288500.0,290000.0,2701986,282775.0,265445.0,218490.75,59.3,7733.39,
2026-05-14 04:00,2026-05-14 13:00,290500.0,295000.0,289500.0,292500.0,2911198,283175.0,266805.0,218993.0,60.9,7573.86,
2026-05-14 05:00,2026-05-14 14:00,293000.0,294500.0,290000.0,294000.0,3633101,283575.0,268190.0,219504.5,61.8,7354.3,
2026-05-15 00:00,2026-05-15 09:00,291000.0,296500.0,290000.0,292750.0,6043979,283850.0,269605.0,220009.25,60.5,7293.28,
2026-05-15 01:00,2026-05-15 10:00,292750.0,293500.0,284000.0,284500.0,4996378,283862.5,270835.0,220481.25,52.5,7450.9,
2026-05-15 02:00,2026-05-15 11:00,284750.0,285500.0,278500.0,281750.0,6148397,283625.0,271965.0,220971.0,50.1,7418.7,
2026-05-15 03:00,2026-05-15 12:00,281750.0,282500.0,278500.0,280250.0,3314480,284012.5,273005.0,221461.25,48.8,7174.5,
2026-05-15 04:00,2026-05-15 13:00,280250.0,280250.0,273500.0,274250.0,4987947,283600.0,273920.0,221932.5,43.9,7144.18,
2026-05-15 05:00,2026-05-15 14:00,274250.0,277000.0,267000.0,268000.0,6627191,283175.0,274680.0,222359.0,39.5,7348.17,
2026-05-18 00:00,2026-05-18 09:00,269500.0,278500.0,262000.0,278500.0,0,283462.5,275640.0,222843.5,48.9,8001.87,
2026-05-18 01:00,2026-05-18 10:00,278500.0,285000.0,272500.0,282000.0,6937036,283662.5,276650.0,223352.5,51.5,8323.17,
2026-05-18 02:00,2026-05-18 11:00,282250.0,288500.0,280000.0,283000.0,5060173,284362.5,277090.0,223907.0,52.3,8335.8,
2026-05-18 03:00,2026-05-18 12:00,283000.0,285000.0,279750.0,283500.0,2653518,284600.0,277550.0,224454.5,52.7,8115.38,
2026-05-18 04:00,2026-05-18 13:00,284000.0,285500.0,280500.0,282000.0,2305369,284800.0,277940.0,224997.0,51.3,7892.86,
2026-05-18 05:00,2026-05-18 14:00,282000.0,285000.0,277500.0,283000.0,3176665,284875.0,278280.0,225531.5,52.2,7864.79,
